1991,1.00,0.00,400000.00,320000.00,636536.18,3718136.18,"YES","YES",130326.01
1991,4.00,0.00,0.00,0.00,0.00,12326400.00,"YES","YES",432058.04
1991,0.00,0.00,145757.00,116605.60,231949.01,231949.01,"YES","NO",8130.14
1991,0.00,0.00,280000.00,224000.00,445575.32,445575.32,"YES","NO",15618.05
1991,0.00,0.00,80000.00,64000.00,127307.23,127307.23,"YES","NO",4462.30
1991,0.00,0.00,100000.00,80000.00,159134.04,159134.04,"YES","NO",5577.87
1991,0.00,0.00,300000.00,240000.00,477402.13,477402.13,"YES","NO",16733.63
1991,0.00,0.00,75000.00,60000.00,119350.53,119350.53,"YES","NO",4183.40
1991,0.00,0.00,323000.00,258400.00,514002.96,514002.96,"YES","NO",18016.54
1991,0.00,0.00,120000.00,96000.00,190960.85,190960.85,"YES","NO",6693.45
1991,1.00,0.00,55000.00,44000.00,87523.72,3169123.72,"YES","YES",111082.34
1991,0.00,0.00,66400.00,53120.00,105665.00,105665.00,"YES","NO",3703.71
1991,0.00,0.00,300000.00,240000.00,477402.13,477402.13,"YES","NO",16733.63
1992,0.00,0.00,105000.00,81939.36,162991.78,162991.78,"YES","NO",5757.98
1991,1.00,0.00,42200.00,33760.00,67154.56,3148754.56,"YES","YES",110368.37
1991,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108014.51
1992,0.00,0.00,400000.00,312149.96,620921.08,620921.08,"YES","NO",21935.17
1991,0.00,0.00,230000.00,184000.00,366008.30,366008.30,"YES","NO",12829.11
1992,0.00,0.00,65000.00,50724.36,100899.67,100899.67,"YES","NO",3564.46
1992,0.00,0.00,100000.00,78037.49,155230.27,155230.27,"YES","NO",5483.79
1992,0.00,0.00,68117.00,53156.79,105738.20,105738.20,"YES","NO",3735.39
1992,2.00,0.00,4000000.00,3121499.65,6209210.83,12372410.83,"YES","YES",437078.00
1992,2.00,1.00,100000.00,78037.49,155230.27,15918430.27,"YES","YES",562347.61
1992,0.00,0.00,140500.00,109642.67,218098.53,218098.53,"YES","NO",7704.72
1992,0.00,0.00,100000.00,78037.49,155230.27,155230.27,"YES","NO",5483.79
1992,0.00,0.00,102000.00,79598.24,158334.87,158334.87,"YES","NO",5593.46
1992,0.00,0.00,216000.00,168560.98,335297.38,335297.38,"YES","NO",11844.99
1992,0.00,0.00,125000.00,97546.86,194037.83,194037.83,"YES","NO",6854.74
1992,0.00,0.00,98000.00,76476.74,152125.66,152125.66,"YES","NO",5374.11
1992,1.00,0.00,2000.00,1560.74,3104.60,3084704.60,"YES","YES",108972.82
1992,1.00,0.00,200000.00,156074.98,310460.54,3392060.54,"YES","YES",119830.73
1992,0.00,0.00,250000.00,195093.72,388075.67,388075.67,"YES","NO",13709.48
1992,1.00,0.00,300.00,234.11,465.69,3082065.69,"YES","YES",108879.59
1992,0.00,0.00,135708.00,105903.11,210659.89,210659.89,"YES","NO",7441.94
1992,0.00,0.00,921400.00,719037.44,1430291.71,1430291.71,"YES","NO",50527.66
1992,0.00,0.00,90000.00,70233.74,139707.24,139707.24,"YES","NO",4935.41
1992,0.00,0.00,107000.00,83500.11,166096.38,166096.38,"YES","NO",5867.65
1990,0.00,0.00,536693.00,445471.70,886121.42,886121.42,"YES","NO",31221.79
1992,0.00,0.00,500000.00,390187.45,776151.35,776151.35,"YES","NO",27418.96
1992,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108863.14
1992,1.00,0.00,5000.00,3901.87,7761.51,3089361.51,"YES","YES",109137.33
